ID	Language_name	Language_ID	Parameter_name	Parameter_ID	Value	Form	Segments	Prosodic_structure	Motivation_structure	Source	Comment
3487	Xiandao	xian1248	the salt	1274	chɔ³¹	chɔ³¹	cʰ ɔ ³¹	i n t	salt	TBL	
5506	Rangoon	nucl1310	the sand	671	tθɛ⁵⁵	tθɛ⁵⁵	tθ ɛ ⁵⁵	i n t		TBL	
7369	Old_Burmese	oldb1234	the sand	671	sai	sai	s aj	i n			
3491	Achang_Longchuan	long1372	the sand	671	să³¹le⁵⁵	să³¹le⁵⁵	s ă ³¹ + l e ⁵⁵	i n t + i n t		TBL	
3494	Atsi	zaiw1240	the sand	671	să²¹mui⁵¹	să²¹mui⁵¹	s ă ²¹ + m u i ⁵¹	i n t + i n N t	sand-1 sand-2	TBL	
3496	Bola	bela1241	the sand	671	mɛ⁵⁵ʃa⁵⁵	mɛ⁵⁵ʃa⁵⁵	m ɛ ⁵⁵ + ʃ a ⁵⁵	i n t + i n t	sand-1 sand-2	TBL	
3499	Lashi	lash1242	the sand	671	sə̆⁵⁵mui³¹	sə̆⁵⁵mui³¹	s ə̆ ⁵⁵ + m u i ³¹	i n t + i n N t		TBL	
3500	Maru	maru1248	the sand	671	ma³¹ʃɔ³¹	ma³¹ʃɔ³¹	m a ³¹ + ʃ ɔ ³¹	i n t + i n t	ground? sand	TBL	
3502	Xiandao	xian1248	the sand	671	sa³¹lɛ³¹	sa³¹lɛ³¹	s a ³¹ + l ɛ ³¹	i n t + i n t	sand-1 sand-2	TBL	
5438	Rangoon	nucl1310	the sea	1474	pĩ²²lɛ²²	pĩ²²lɛ²²	p ĩ ²² + l ɛ ²²	i n t + i n t		TBL	
7371	Old_Burmese	oldb1234	the sea	1474	paṅ◦lay	paṅ◦lay	p a ŋ + l a j	i n c + i n c	sea-1 sea-2		
3533	Achang_Longchuan	long1372	the sea	1474	nam³¹tɕu³¹	nam³¹tɕu³¹	n a m ³¹ + tɕ u ³¹	i n c t + i n t	sky? sea?	TBL	
3535	Atsi	zaiw1240	the sea	1474	vui⁵¹miŋ²¹	vui⁵¹miŋ²¹	v u i ⁵¹ + m i ŋ ²¹	i n N t + i n c t	water sea	TBL	
3538	Lashi	lash1242	the sea	1474	kjei⁵³məŋ³³	kjei⁵³məŋ³³	k j e i ⁵³ + m ə ŋ ³³	i m n N t + i n c t	river	TBL	
3582	Lashi	lash1242	the seed	714	a³³mjou³³	a³³mjou³³	a ³³ + m j o u ³³	n t + i m n N t	a-prefix seed	TBL	
5658	Rangoon	nucl1310	the seed	714	mjo⁵⁵si⁵³	mjo⁵⁵si⁵³	m j o ⁵⁵ + s i ⁵³	i m n t + i n t		TBL	
7373	Old_Burmese	oldb1234	the seed	714	myuivḥ◦ciyʔ	myuivḥ◦ciyʔ	m j ə w ⁵⁵ + ts i j ⁵³	i m n c t + i n c t			
3574	Achang_Longchuan	long1372	the seed	714	a³¹ȵau³¹	a³¹ȵau³¹	a ³¹ + nʲ a u ³¹	n t + i n N t	a-prefix seed	TBL	
3577	Atsi	zaiw1240	the seed	714	a²¹mji²¹	a²¹mji²¹	a ²¹ + m j i ²¹	n t + i m n t	a-prefix seed	TBL	
3579	Bola	bela1241	the seed	714	a³¹mjuŋ³¹	a³¹mjuŋ³¹	a ³¹ + m j u ŋ ³¹	n t + i m n c t	a-prefix seed	TBL	
3583	Maru	maru1248	the seed	714	mjuk⁵⁵	mjuk⁵⁵	m j u k ⁵⁵	i m n c t		TBL	
3585	Xiandao	xian1248	the seed	714	a³¹ɲau⁵¹	a³¹ɲau⁵¹	a ³¹ + ɲ a u ⁵¹	n t + i n N t	a-prefix noun	TBL	
6287	Achang_Longchuan	long1372	the sheep	1331	paʔ⁵⁵	paʔ⁵⁵	p a ʔ ⁵⁵	i n c t	goat-sheep-2	TBL	
6147	Xiandao	xian1248	the sheep	1331	paʔ³¹	paʔ³¹	p a ʔ ³¹	i n c t	goat-sheep-2	TBL	
6224	Rangoon	nucl1310	the sheep	1331	tθo⁵⁵	tθo⁵⁵	tθ o ⁵⁵	i n t		TBL	
6351	Maru	maru1248	the sheep	1331	tʃhat⁵⁵pɛ̱ʔ⁵⁵	tʃhat⁵⁵pɛ̱ʔ⁵⁵	tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	i n c t + i n c t	goat-sheep-1 goat-sheep-2	TBL	
6442	Atsi	zaiw1240	the sheep	1331	sau²¹mji̱⁵⁵	sau²¹mji̱⁵⁵	s a u ²¹ + m j ḭ ⁵⁵	i n N t + i m n t	sheep-1 sheep-2	TBL	
6623	Lashi	lash1242	the sheep	1331	tʃhɔt⁵⁵pat³¹nu⁵⁵	tʃhɔt⁵⁵pat³¹nu⁵⁵	tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵	i n c t + i n c t + i n t	goat-sheep-1 goat-sheep-2 ?	TBL	
7375	Old_Burmese	oldb1234	the sheep	1331	suivḥ	suivḥ	s ə w ⁵⁵	i n c t			
6127	Bola	bela1241	the shoulder	1482	laʔ³¹sɛ̃⁵⁵	laʔ³¹sɛ̃⁵⁵	l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵	i n c t + i n c t	hand shoulder	TBL	
6192	Achang_Longchuan	long1372	the shoulder	1482	xuŋ³¹pau³¹	xuŋ³¹pau³¹	x u ŋ ³¹ + p a u ³¹	i n c t + i n N t	shoulder1 shoulder2	TBL	
6250	Maru	maru1248	the shoulder	1482	lɔʔ³¹saŋ³¹	lɔʔ³¹saŋ³¹	l ɔ ʔ ³¹ + s a ŋ ³¹	i n c t + i n c t	hand shoulder?	TBL	
6269	Rangoon	nucl1310	the shoulder	1482	pɑ⁵³kʰõ⁵⁵	pɑ⁵³kʰõ⁵⁵	p ɑ ⁵³ + kʰ õ ∼ ⁵⁵	i n t + i n c t		TBL	
6344	Atsi	zaiw1240	the shoulder	1482	koʔ²¹san⁵¹	koʔ²¹san⁵¹	k o ʔ ²¹ + s a n ⁵¹	i n c t + i n c t	split? ?	TBL	
6436	Lashi	lash1242	the shoulder	1482	lɔʔ³¹sa̱n³³	lɔʔ³¹sa̱n³³	l ɔ ʔ ³¹ + s a̰ n ³³	i n c t + i n c t	hand shoulder	TBL	
6580	Xiandao	xian1248	the shoulder	1482	lɔʔ³¹san⁵⁵	lɔʔ³¹san⁵⁵	l ɔ ʔ ³¹ + s a n ⁵⁵	i n c t + i n c t	hand shoulder	TBL	
7377	Old_Burmese	oldb1234	the shoulder	1482	pa◦khuṃḥ	pa◦khuṃḥ	p a + kʰ u m ⁵⁵	i n + i n c t			
6404	Bola	bela1241	the sickle	341	ʃɛ̃⁵⁵ŋø̱³⁵	ʃɛ̃⁵⁵ŋø̱³⁵	ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵	i n c t + i n t	knife sickle-net	TBL	
6271	Lashi	lash1242	the sickle	341	ʃə̱m³³ŋu̱i⁵⁵	ʃə̱m³³ŋu̱i⁵⁵	ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵	i n c t + i n N t	net-sickle	TBL	
6332	Xiandao	xian1248	the sickle	341	ʐɯt⁵⁵mɔ³¹	ʐɯt⁵⁵mɔ³¹	ʐ ɯ t ⁵⁵ + m ɔ ³¹	i n c t + i n t	mow-cut mo-suffix	TBL	
6470	Achang_Longchuan	long1372	the sickle	341	ʐit⁵⁵mɔʔ³¹	ʐit⁵⁵mɔʔ³¹	ʐ i t ⁵⁵ + m ɔ ʔ ³¹	i n c t + i n c t	sickle-net mo-suffix	TBL	
6525	Maru	maru1248	the sickle	341	ʃɛ̃³¹ŋø̱³⁵	ʃɛ̃³¹ŋø̱³⁵	ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵	i n c t + i n t	knife net-sickle	TBL	
6609	Rangoon	nucl1310	the sickle	341	tɑ̃²²sĩ²²	tɑ̃²²sĩ²²	t ɑ̃ ∼ ²² + s ĩ ∼ ²²	i n c t + i n c t		TBL	
6630	Atsi	zaiw1240	the sickle	341	jeŋ²¹kʰoi⁵⁵	jeŋ²¹kʰoi⁵⁵	j e ŋ ²¹ + kʰ o i ⁵⁵	i n c t + i n N t	sickle-net	TBL	
6285	Rangoon	nucl1310	the skin	763	ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²	n t + i n t + n t + i n t	a-prefix meat a-prefix skin	TBL	
6125	Bola	bela1241	the skin	763	ʃă³⁵ka̱uʔ⁵⁵	ʃă³⁵ka̱uʔ⁵⁵	ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵	i n t + i n N c t	meat skin	TBL	
6208	Achang_Longchuan	long1372	the skin	763	a³¹ʐɿ⁵⁵	a³¹ʐɿ⁵⁵	a ³¹ + ʐ ɿ ⁵⁵	n t + i n t	a-prefix skin	TBL	
6263	Maru	maru1248	the skin	763	ʃɔ̆³⁵jam⁵⁵	ʃɔ̆³⁵jam⁵⁵	ʃ ɔ̆ ³⁵ + j a m ⁵⁵	i n t + i n c t	meat skin	TBL	
6363	Atsi	zaiw1240	the skin	763	ʃŏ²¹ku̱ʔ⁵⁵	ʃŏ²¹ku̱ʔ⁵⁵	ʃ ŏ ²¹ + k ṵ ʔ ⁵⁵	i n t + i n c t	meat skin	TBL	
6540	Lashi	lash1242	the skin	763	ʃŏ⁵⁵ku̱k⁵⁵	ʃŏ⁵⁵ku̱k⁵⁵	ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵	i n t + i n c t	meat skin	TBL	
6600	Xiandao	xian1248	the skin	763	a³¹ʐɿ⁵⁵	a³¹ʐɿ⁵⁵	a ³¹ + ʐ ɿ ⁵⁵	n t + i n t	a-prefix skin	TBL	
7379	Old_Burmese	oldb1234	the skin	763	a◦riy	a◦riy	a + r i j	n + i n c	a-prefix skin		
5608	Rangoon	nucl1310	the sky	1732	mo⁵⁵	mo⁵⁵	m o ⁵⁵	i n t		TBL	
7381	Old_Burmese	oldb1234	the sky	1732	muivḥ	muivḥ	m ə w ⁵⁵	i n c t	sky		
3790	Achang_Longchuan	long1372	the sky	1732	mau³¹	mau³¹	m a u ³¹	i n N t	sky	TBL	
3792	Atsi	zaiw1240	the sky	1732	mau²¹khuŋ⁵¹	mau²¹khuŋ⁵¹	m a u ²¹ + kʰ u ŋ ⁵¹	i n N t + i n c t	sky-rain sky	TBL	
3793	Bola	bela1241	the sky	1732	mau³¹khauŋ⁵⁵	mau³¹khauŋ⁵⁵	m a u ³¹ + kʰ a u ŋ ⁵⁵	i n N t + i n N c t	sky-1 roof	TBL	
3796	Lashi	lash1242	the sky	1732	mou³³khuŋ³³	mou³³khuŋ³³	m o u ³³ + kʰ u ŋ ³³	i n N t + i n c t	sky-1 roof	TBL	
3797	Maru	maru1248	the sky	1732	muk⁵⁵	muk⁵⁵	m u k ⁵⁵	i n c t	sky	TBL	
3798	Xiandao	xian1248	the sky	1732	mau³¹	mau³¹	m a u ³¹	i n N t	sky	TBL	
5452	Rangoon	nucl1310	the smoke	778	mi⁵⁵kʰo⁵⁵	mi⁵⁵kʰo⁵⁵	m i ⁵⁵ + kʰ o ⁵⁵	i n t + i n t	fire smoke	TBL	
3861	Lashi	lash1242	the smoke	778	mji³³khou⁵⁵	mji³³khou⁵⁵	m j i ³³ + kʰ o u ⁵⁵	i m n t + i n N t	fire smoke	TBL	
7383	Old_Burmese	oldb1234	the smoke	778	khuivḥ	khuivḥ	kʰ ə w ⁵⁵	i n c t	smoke		
3853	Achang_Longchuan	long1372	the smoke	778	ni³¹xau³¹	ni³¹xau³¹	n i ³¹ + x a u ³¹	i n t + i n N t	fire? smoke	TBL	
3856	Atsi	zaiw1240	the smoke	778	mji²¹khau²¹	mji²¹khau²¹	m j i ²¹ + kʰ a u ²¹	i m n t + i n N t	fire smoke	TBL	
3858	Bola	bela1241	the smoke	778	tʃhi³⁵	tʃhi³⁵	tʃʰ i ³⁵	i n t	smoke	TBL	
3862	Maru	maru1248	the smoke	778	mji²¹khuk⁵⁵	mji²¹khuk⁵⁵	m j i ²¹ + kʰ u k ⁵⁵	i m n t + i n c t	fire smoke	TBL	
3864	Xiandao	xian1248	the smoke	778	n̥i³¹xau³¹	n̥i³¹xau³¹	n̥ i ³¹ + x a u ³¹	i n t + i n N t	fire smoke	TBL	
5360	Rangoon	nucl1310	the snake	730	mwe²²	mwe²²	m w e ²²	i m n t		TBL	
7385	Old_Burmese	oldb1234	the snake	730	mruy	mruy	m r u j	i m n c			
3879	Achang_Longchuan	long1372	the snake	730	mʐui⁵⁵	mʐui⁵⁵	m ʐ u i ⁵⁵	i m n N t	snake	TBL	
3882	Atsi	zaiw1240	the snake	730	la̱ŋ⁵¹mui⁵¹	la̱ŋ⁵¹mui⁵¹	l a̰ ŋ ⁵¹ + m u i ⁵¹	i n c t + i n N t	snake-1 snake-2	TBL	
3884	Bola	bela1241	the snake	730	lɔ̃⁵⁵mø⁵⁵	lɔ̃⁵⁵mø⁵⁵	l ɔ̃ ∼ ⁵⁵ + m ø ⁵⁵	i n c t + i n t	long-thing snake	TBL	
3887	Lashi	lash1242	the snake	730	la̱ŋ³³mju³¹	la̱ŋ³³mju³¹	l a̰ ŋ ³³ + m j u ³¹	i n c t + i m n t	snake	TBL	
3888	Maru	maru1248	the snake	730	lɔ̃³¹mɔi³¹	lɔ̃³¹mɔi³¹	l ɔ̃ ∼ ³¹ + m ɔ i ³¹	i n c t + i n N t	long-thing snake	TBL	
3890	Xiandao	xian1248	the snake	730	mʐui⁵⁵	mʐui⁵⁵	m ʐ u i ⁵⁵	i m n N t	snake	TBL	
5669	Rangoon	nucl1310	the snow	784	shi⁵⁵n̥ĩ⁵⁵	shi⁵⁵n̥ĩ⁵⁵	sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵	i n t + i n c t		TBL	
7387	Old_Burmese	oldb1234	the snow	784	nhaṅḥ	nhaṅḥ	n̥ a ŋ ⁵⁵	i n c t	icy-thing		
3901	Achang_Longchuan	long1372	the snow	784	xan³¹ʑai⁵⁵	xan³¹ʑai⁵⁵	x a n ³¹ + ʑ a i ⁵⁵	i n c t + i n N t	wheather? snow?	TBL	
3902	Atsi	zaiw1240	the snow	784	kjoʔ²¹	kjoʔ²¹	k j o ʔ ²¹	i m n c t	cold	TBL	
3903	Bola	bela1241	the snow	784	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵	ŋ ɛ̰̃ ∼ ⁵⁵	i n c t	icy-thing	TBL	
5400	Rangoon	nucl1310	the son	1620	tθɑ⁵⁵	tθɑ⁵⁵	tθ ɑ ⁵⁵	i n t		TBL	
7389	Old_Burmese	oldb1234	the son	1620	sāḥ	sāḥ	s a ⁵⁵	i n t	child		
3933	Achang_Longchuan	long1372	the son	1620	tsɔ³¹lo³¹	tsɔ³¹lo³¹	ts ɔ ³¹ + l o ³¹	i n t + i n t	child son	TBL	
3936	Atsi	zaiw1240	the son	1620	juʔ²¹ke⁵¹tso²¹	juʔ²¹ke⁵¹tso²¹	j u ʔ ²¹ + k e ⁵¹ + ts o ²¹	i n c t + i n t + i n t	person good child	TBL	
3938	Bola	bela1241	the son	1620	ta³¹	ta³¹	t a ³¹	i n t	child	TBL	
3941	Lashi	lash1242	the son	1620	tsə̆³³sa̱ŋ³³	tsə̆³³sa̱ŋ³³	ts ə̆ ³³ + s a̰ ŋ ³³	i n t + i n c t	child son?	TBL	
3942	Maru	maru1248	the son	1620	tso	tso	ts o	i n	child	TBL	
3944	Xiandao	xian1248	the son	1620	juʔ³¹cɛ⁵⁵tsɔ³¹	juʔ³¹cɛ⁵⁵tsɔ³¹	j u ʔ ³¹ + c ɛ ⁵⁵ + ts ɔ ³¹	i n c t + i n t + i n t	person good child	TBL	
6126	Lashi	lash1242	the sparrow	1854	tʃo³¹kʰjaŋ⁵³	tʃo³¹kʰjaŋ⁵³	tʃ o ³¹ + kʰ j a ŋ ⁵³	i n t + i m n c t		TBL	
6183	Xiandao	xian1248	the sparrow	1854	ŋɔʔ⁵⁵	ŋɔʔ⁵⁵	ŋ ɔ ʔ ⁵⁵	i n c t	sparrow	TBL	
6235	Bola	bela1241	the sparrow	1854	tʃə̆ʔ³¹kʰjɔ̃³⁵	tʃə̆ʔ³¹kʰjɔ̃³⁵	tʃ ə̆ ʔ ³¹ + kʰ j ɔ̃ ∼ ³⁵	i n c t + i m n c t	sparrow-1 sparrow-2	TBL	
6325	Achang_Longchuan	long1372	the sparrow	1854	ʦi⁵⁵ʈʂuak⁵⁵	ʦi⁵⁵ʈʂuak⁵⁵	ts i ⁵⁵ + ʈʂ u a k ⁵⁵	i n t + i m n c t		TBL	
6413	Rangoon	nucl1310	the sparrow	1854	sɑ²²	sɑ²²	s ɑ ²²	i n t		TBL	
6468	Atsi	zaiw1240	the sparrow	1854	tʃo⁵¹kʰjaŋ⁵⁵	tʃo⁵¹kʰjaŋ⁵⁵	tʃ o ⁵¹ + kʰ j a ŋ ⁵⁵	i n t + i m n c t		TBL	
6619	Maru	maru1248	the sparrow	1854	tʃɔ̆³¹kʰjɔ̃⁵⁵	tʃɔ̆³¹kʰjɔ̃⁵⁵	tʃ ɔ̆ ³¹ + kʰ j ɔ̃ ∼ ⁵⁵	i n t + i m n c t		TBL	
6339	Achang_Longchuan	long1372	the spider	843	kuŋ³¹kai³⁵ʑai⁵⁵	kuŋ³¹kai³⁵ʑai⁵⁵	k u ŋ ³¹ + k a i ³⁵ + ʑ a i ⁵⁵	i n c t + i n N t + i n N t	spider1 spider2 spider3	TBL	
6133	Lashi	lash1242	the spider	843	laʔ³¹kaŋ³³	laʔ³¹kaŋ³³	l a ʔ ³¹ + k a ŋ ³³	i n c t + i n c t		TBL	
6166	Maru	maru1248	the spider	843	pʰjɔ̆³¹kɔ̃³⁵	pʰjɔ̆³¹kɔ̃³⁵	pʰ j ɔ̆ ³¹ + k ɔ̃ ∼ ³⁵	i m n t + i n c t		TBL	
6194	Xiandao	xian1248	the spider	843	koŋ³¹kau⁵⁵	koŋ³¹kau⁵⁵	k o ŋ ³¹ + k a u ⁵⁵	i n c t + i n N t		TBL	
6248	Bola	bela1241	the spider	843	pʰi³¹kɔ̃³¹	pʰi³¹kɔ̃³¹	pʰ i ³¹ + k ɔ̃ ∼ ³¹	i n t + i n c t	spider-1 spider-2	TBL	
6419	Rangoon	nucl1310	the spider	843	pĩ⁵³ku²²	pĩ⁵³ku²²	p ĩ ∼ ⁵³ + k u ²²	i n c t + i n t		TBL	
6484	Atsi	zaiw1240	the spider	843	lă²¹kaŋ²¹	lă²¹kaŋ²¹	l ă ²¹ + k a ŋ ²¹	i n t + i n c t	one spider	TBL	
6601	Atsi	zaiw1240	the spider	843	a⁵⁵kaŋ²¹	a⁵⁵kaŋ²¹	a ⁵⁵ + k a ŋ ²¹	n t + i n c t	a-prefix spider	TBL	
7392	Old_Burmese	oldb1234	the spider	843	paṅʔ◦kū	paṅʔ◦kū	p a ŋ ⁵³ + k u ²²	i n c t + i n t			
5572	Rangoon	nucl1310	the star	1430	ʨɛ²²	ʨɛ²²	tɕ ɛ ²²	i n t		TBL	
7394	Old_Burmese	oldb1234	the star	1430	kray	kray	k r a j	i m n c			
4052	Achang_Longchuan	long1372	the star	1430	khʐə⁵⁵	khʐə⁵⁵	kʰ ʐ ə ⁵⁵	i m n t	star	TBL	
4055	Atsi	zaiw1240	the star	1430	kji̱⁵¹	kji̱⁵¹	k j ḭ ⁵¹	i m n t	star	TBL	
4057	Bola	bela1241	the star	1430	kji̱⁵⁵	kji̱⁵⁵	k j ḭ ⁵⁵	i m n t	star	TBL	
4060	Lashi	lash1242	the star	1430	kji̱³³	kji̱³³	k j ḭ ³³	i m n t	star	TBL	
4061	Maru	maru1248	the star	1430	kji̱³¹	kji̱³¹	k j ḭ ³¹	i m n t		TBL	
4064	Xiandao	xian1248	the star	1430	tshi⁵⁵ʐum³¹	tshi⁵⁵ʐum³¹	tsʰ i ⁵⁵ + ʐ u m ³¹	i n t + i n c t	star ???	TBL	
6252	Lashi	lash1242	the stick	1295	ka̱n⁵⁵taŋ³³	ka̱n⁵⁵taŋ³³	k a̰ n ⁵⁵ + t a ŋ ³³	i n c t + i n c t		TBL	
6308	Xiandao	xian1248	the stick	1295	tam⁵⁵	tam⁵⁵	t a m ⁵⁵	i n c t	pestle	TBL	
6380	Bola	bela1241	the stick	1295	və̆⁵⁵sɛ³¹	və̆⁵⁵sɛ³¹	v ə̆ ⁵⁵ + s ɛ ³¹	i n t + i n t	stick-1 stick-2	TBL	
6400	Atsi	zaiw1240	the stick	1295	nĕ²¹se²¹	nĕ²¹se²¹	n ĕ ²¹ + s e ²¹	i n t + i n t		TBL	
6455	Achang_Longchuan	long1372	the stick	1295	tam⁵⁵	tam⁵⁵	t a m ⁵⁵	i n c t		TBL	
6505	Maru	maru1248	the stick	1295	və̆⁵⁵sɛ³⁵	və̆⁵⁵sɛ³⁵	v ə̆ ⁵⁵ + s ɛ ³⁵	i n t + i n t		TBL	
6531	Rangoon	nucl1310	the stick	1295	toʔ⁴	toʔ⁴	t o ʔ ⁴	i n c t		TBL	
7396	Old_Burmese	oldb1234	the stick	1295	tut	tut	t u t	i n c			
4097	Xiandao	xian1248	the stone (a piece of)	857	a³¹tsi³¹	a³¹tsi³¹	a ³¹ + ts i ³¹	n t + i n t	a-prefix stone	TBL	bad concept
5602	Rangoon	nucl1310	the stone (a piece of)	857	u²²tɑ̃i²²	u²²tɑ̃i²²	u ²² + t ɑ̃ i ∼ ²²	n t + i n N c t		TBL	
5603	Rangoon	nucl1310	the stone (a piece of)	857	ɑ⁵³si⁵³	ɑ⁵³si⁵³	ɑ ⁵³ + s i ⁵³	n t + i n t		TBL	
4085	Achang_Longchuan	long1372	the stone (a piece of)	857	a³¹tsiʔ³¹	a³¹tsiʔ³¹	a ³¹ + ts i ʔ ³¹	n t + i n c t	a-prefix stone	TBL	
4088	Atsi	zaiw1240	the stone (a piece of)	857	a²¹tʃi⁵⁵	a²¹tʃi⁵⁵	a ²¹ + tʃ i ⁵⁵	n t + i n t	a-prefix small-stone	TBL	
4090	Bola	bela1241	the stone (a piece of)	857	ʃɪ̆³⁵tʃɿ³¹	ʃɪ̆³⁵tʃɿ³¹	ʃ ɪ̆ ³⁵ + tʃ ɿ ³¹	i n t + i n t	small-stone-1 small-stone-2	TBL	
4093	Lashi	lash1242	the stone (a piece of)	857	a³¹tʃei⁵⁵	a³¹tʃei⁵⁵	a ³¹ + tʃ e i ⁵⁵	n t + i n N t	a-prefix stone	TBL	
4094	Maru	maru1248	the stone (a piece of)	857	tʃik⁵⁵	tʃik⁵⁵	tʃ i k ⁵⁵	i n c t	stone	TBL	
4138	Achang_Longchuan	long1372	the sun	1343	ni³¹mɔ³¹	ni³¹mɔ³¹	n i ³¹ + m ɔ ³¹	i n t + i n t	day-sun mo-suffix	TBL	
4141	Atsi	zaiw1240	the sun	1343	pui⁵¹	pui⁵¹	p u i ⁵¹	i n N t	sun	TBL	
4144	Bola	bela1241	the sun	1343	pui⁵⁵	pui⁵⁵	p u i ⁵⁵	i n N t	sun	TBL	
4148	Lashi	lash1242	the sun	1343	pei³¹	pei³¹	p e i ³¹	i n N t	sun	TBL	
4150	Maru	maru1248	the sun	1343	pa³¹	pa³¹	p a ³¹	i n t	sun	TBL	
4152	Xiandao	xian1248	the sun	1343	n³¹mɔ³¹	n³¹mɔ³¹	n ³¹ + m ɔ ³¹	n t + i n t	day-sun mo-suffix	TBL	
5287	Rangoon	nucl1310	the sun	1343	ne²²	ne²²	n e ²²	i n t		TBL	
7399	Old_Burmese	oldb1234	the sun	1343	niy	niy	n i j	i n c	sun		
4220	Achang_Longchuan	long1372	the tail	1220	tɕhi³¹ȵaŋ³⁵	tɕhi³¹ȵaŋ³⁵	tɕʰ i ³¹ + nʲ a ŋ ³⁵	i n t + i n c t	excrement tail	TBL	
4223	Atsi	zaiw1240	the tail	1220	ʃŏ²¹mji²¹	ʃŏ²¹mji²¹	ʃ ŏ ²¹ + m j i ²¹	i n t + i m n t	meat tail	TBL	
4226	Bola	bela1241	the tail	1220	ʃă³⁵mi³¹	ʃă³⁵mi³¹	ʃ ă ³⁵ + m i ³¹	i n t + i n t	meat tail	TBL	
4234	Maru	maru1248	the tail	1220	ʃɔ̆³⁵mji³¹	ʃɔ̆³⁵mji³¹	ʃ ɔ̆ ³⁵ + m j i ³¹	i n t + i m n t	meat tail	TBL	
4237	Xiandao	xian1248	the tail	1220	n̥i³¹tʂhɔ³¹	n̥i³¹tʂhɔ³¹	n̥ i ³¹ + ʈʂʰ ɔ ³¹	i n t + i n t	tail ???	TBL	
4231	Lashi	lash1242	the tail	1220	ʃŏ⁵⁵mji³³	ʃŏ⁵⁵mji³³	ʃ ŏ ⁵⁵ + m j i ³³	i n t + i m n t	meat tail	TBL	
5271	Rangoon	nucl1310	the tail	1220	ɑ⁵³mji⁵⁵	ɑ⁵³mji⁵⁵	ɑ ⁵³ + m j i ⁵⁵	n t + i m n t		TBL	
7401	Old_Burmese	oldb1234	the tail	1220	mrīḥ	mrīḥ	m r i ⁵⁵	i m n t			
7403	Old_Burmese	oldb1234	the thigh	800	po₂ṅ	po₂ṅ	p ʊ ŋ	i n c			
6350	Atsi	zaiw1240	the thigh	800	ta̱ŋ²¹pau⁵⁵	ta̱ŋ²¹pau⁵⁵	t a̰ ŋ ²¹ + p a u ⁵⁵	i n c t + i n N t	thigh-1 thigh-2	TBL	
6527	Lashi	lash1242	the thigh	800	ta̱ŋ⁵⁵pou⁵⁵	ta̱ŋ⁵⁵pou⁵⁵	t a̰ ŋ ⁵⁵ + p o u ⁵⁵	i n c t + i n N t	thigh1 thigh2	TBL	
6198	Achang_Longchuan	long1372	the thigh	800	ʨʰi⁵⁵san⁵⁵	ʨʰi⁵⁵san⁵⁵	tɕʰ i ⁵⁵ + s a n ⁵⁵	i n t + i n c t	foot thigh	TBL	
6253	Maru	maru1248	the thigh	800	tɔ̃⁵⁵puk⁵⁵	tɔ̃⁵⁵puk⁵⁵	t ɔ̃ ∼ ⁵⁵ + p u k ⁵⁵	i n c t + i n c t	thigh1 thigh2	TBL	
6276	Rangoon	nucl1310	the thigh	800	pɑ̃u²²	pɑ̃u²²	p ɑ̃ u ∼ ²²	i n N c t	thigh	TBL	
6587	Xiandao	xian1248	the thigh	800	lam⁵⁵pau⁵³	lam⁵⁵pau⁵³	l a m ⁵⁵ + p a u ⁵³	i n c t + i n N t	thigh1 thigh2	TBL	
6643	Bola	bela1241	the thigh	800	tɔ̱̃³⁵pau³¹	tɔ̱̃³⁵pau³¹	t ɔ̰̃ ∼ ³⁵ + p a u ³¹	i n c t + i n N t	thigh-1 thigh-2	TBL	
6148	Achang_Longchuan	long1372	the thunder	1150	mau³¹ʐau³¹	mau³¹ʐau³¹	m a u ³¹ + ʐ a u ³¹	i n N t + i n N t	sky thunder	TBL	
6155	Bola	bela1241	the thunder	1150	mau³¹mjaŋ⁵⁵	mau³¹mjaŋ⁵⁵	m a u ³¹ + m j a ŋ ⁵⁵	i n N t + i m n c t	sky-1 thunder	TBL	
6207	Maru	maru1248	the thunder	1150	muk⁵⁵kum³¹	muk⁵⁵kum³¹	m u k ⁵⁵ + k u m ³¹	i n c t + i n c t	sky thunder?	TBL	
6227	Rangoon	nucl1310	the thunder	1150	mo⁵⁵ʨʰẽ⁵⁵	mo⁵⁵ʨʰẽ⁵⁵	m o ⁵⁵ + tɕʰ ẽ ∼ ⁵⁵	i n t + i n c t		TBL	
